datetime,timestamp,height,width,filename,filepath
2019-07-15 07:59:36.666055579,1.5631775766660557e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006112.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006112.jpg
2019-07-15 07:59:36.699308545,1.5631775766993085e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006113.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006113.jpg
2019-07-15 07:59:36.732710582,1.5631775767327107e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006114.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006114.jpg
2019-07-15 07:59:36.765980857,1.563177576765981e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006115.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006115.jpg
2019-07-15 07:59:36.799435015,1.563177576799435e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006116.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006116.jpg
2019-07-15 07:59:36.832998260,1.5631775768329981e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006117.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006117.jpg
2019-07-15 07:59:36.867431723,1.5631775768674317e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006118.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006118.jpg
2019-07-15 07:59:36.899531875,1.5631775768995318e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006119.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006119.jpg
2019-07-15 07:59:36.942126347,1.5631775769421263e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006120.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006120.jpg
2019-07-15 07:59:36.982496212,1.5631775769824963e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006121.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006121.jpg
2019-07-15 07:59:37.018594873,1.5631775770185948e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006122.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006122.jpg
2019-07-15 07:59:37.053528216,1.5631775770535283e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006123.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006123.jpg
2019-07-15 07:59:37.085455819,1.563177577085456e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006124.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006124.jpg
2019-07-15 07:59:37.103921855,1.563177577103922e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006125.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006125.jpg
2019-07-15 07:59:37.131248743,1.5631775771312486e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006126.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006126.jpg
2019-07-15 07:59:37.164826889,1.563177577164827e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006127.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006127.jpg
2019-07-15 07:59:37.197939731,1.5631775771979397e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006128.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006128.jpg
2019-07-15 07:59:37.231246108,1.563177577231246e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006129.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006129.jpg
2019-07-15 07:59:37.264740813,1.5631775772647409e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006130.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006130.jpg
2019-07-15 07:59:37.297906299,1.5631775772979062e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006131.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006131.jpg
2019-07-15 07:59:37.331343796,1.563177577331344e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006132.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006132.jpg
2019-07-15 07:59:37.364745156,1.5631775773647452e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006133.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006133.jpg
2019-07-15 07:59:37.398055466,1.5631775773980554e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006134.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006134.jpg
2019-07-15 07:59:37.431246681,1.5631775774312466e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006135.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006135.jpg
2019-07-15 07:59:37.464759981,1.56317757746476e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006136.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006136.jpg
2019-07-15 07:59:37.497918674,1.5631775774979187e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006137.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006137.jpg
2019-07-15 07:59:37.542150890,1.563177577542151e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006138.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006138.jpg
2019-07-15 07:59:37.581331590,1.5631775775813317e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006139.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006139.jpg
2019-07-15 07:59:37.618714994,1.563177577618715e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006140.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006140.jpg
2019-07-15 07:59:37.648752300,1.5631775776487524e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006141.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006141.jpg
2019-07-15 07:59:37.678973550,1.5631775776789734e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006142.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006142.jpg
2019-07-15 07:59:37.699917907,1.5631775776999178e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006143.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006143.jpg
2019-07-15 07:59:37.731621771,1.563177577731622e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006144.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006144.jpg
2019-07-15 07:59:37.776624736,1.5631775777766246e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006145.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006145.jpg
2019-07-15 07:59:37.817970543,1.5631775778179704e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006146.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006146.jpg
2019-07-15 07:59:37.844389949,1.56317757784439e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006147.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006147.jpg
2019-07-15 07:59:37.868758273,1.5631775778687583e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006148.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006148.jpg
2019-07-15 07:59:37.898135376,1.5631775778981353e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006149.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006149.jpg
2019-07-15 07:59:37.931260503,1.5631775779312604e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006150.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006150.jpg
