datetime,timestamp,cog,sog
2019-07-15 07:59:48.375878080,1.5631775883758781e+18,2.3046000003814697,0.12999999523162842
2019-07-15 07:59:48.630878080,1.5631775886308782e+18,2.284899950027466,0.14000000059604645
2019-07-15 07:59:48.875878080,1.5631775888758781e+18,2.2581000328063965,0.14000000059604645
2019-07-15 07:59:49.126878080,1.5631775891268782e+18,2.2390999794006348,0.14000000059604645
2019-07-15 07:59:49.375878080,1.5631775893758781e+18,2.2400999069213867,0.14000000059604645
2019-07-15 07:59:49.629878080,1.563177589629878e+18,2.3796000480651855,0.17000000178813934
2019-07-15 07:59:49.875878080,1.5631775898758781e+18,2.384399890899658,0.1899999976158142
2019-07-15 07:59:50.125878080,1.563177590125878e+18,2.3914999961853027,0.17999999225139618
2019-07-15 07:59:50.376878080,1.563177590376878e+18,2.4007999897003174,0.17000000178813934
2019-07-15 07:59:50.629878080,1.563177590629878e+18,3.3297998905181885,0.1899999976158142
2019-07-15 07:59:50.875816019,1.563177590875816e+18,3.346099853515625,0.1899999976158142
2019-07-15 07:59:51.126816019,1.563177591126816e+18,3.3306000232696533,0.17000000178813934
2019-07-15 07:59:51.376816019,1.563177591376816e+18,3.193199872970581,0.14999999105930328
2019-07-15 07:59:51.629816019,1.563177591629816e+18,2.8648998737335205,0.19999998807907104
2019-07-15 07:59:51.876816019,1.5631775918768161e+18,2.8021998405456543,0.2199999988079071
2019-07-15 07:59:52.128816019,1.563177592128816e+18,2.785399913787842,0.22999998927116394
2019-07-15 07:59:52.375816019,1.563177592375816e+18,2.5042998790740967,0.17000000178813934
2019-07-15 07:59:52.629816019,1.563177592629816e+18,2.434000015258789,0.14999999105930328
2019-07-15 07:59:52.875816019,1.563177592875816e+18,3.8381998538970947,0.10999999940395355
2019-07-15 07:59:53.125816019,1.563177593125816e+18,4.033199787139893,0.14000000059604645
2019-07-15 07:59:53.380103956,1.563177593380104e+18,4.031099796295166,0.17000000178813934
2019-07-15 07:59:53.630103956,1.563177593630104e+18,3.863999843597412,0.20999999344348907
2019-07-15 07:59:53.876103956,1.563177593876104e+18,3.662299871444702,0.20999999344348907
2019-07-15 07:59:54.128103956,1.563177594128104e+18,3.5379998683929443,0.20999999344348907
2019-07-15 07:59:54.376103956,1.563177594376104e+18,3.373199939727783,0.19999998807907104
2019-07-15 07:59:54.630103956,1.563177594630104e+18,3.231599807739258,0.1899999976158142
2019-07-15 07:59:54.880103956,1.563177594880104e+18,3.1783998012542725,0.17999999225139618
2019-07-15 07:59:55.126103956,1.563177595126104e+18,3.1367998123168945,0.17999999225139618
2019-07-15 07:59:55.377103956,1.563177595377104e+18,3.0909998416900635,0.17000000178813934
2019-07-15 07:59:55.630103956,1.563177595630104e+18,2.9948999881744385,0.17999999225139618
2019-07-15 07:59:55.876483041,1.563177595876483e+18,2.9677999019622803,0.17999999225139618
2019-07-15 07:59:56.125483041,1.563177596125483e+18,2.9377999305725098,0.1599999964237213
2019-07-15 07:59:56.376483041,1.563177596376483e+18,2.888000011444092,0.14999999105930328
2019-07-15 07:59:56.630483041,1.563177596630483e+18,2.8847999572753906,0.14000000059604645
2019-07-15 07:59:56.875483041,1.5631775968754831e+18,2.9171998500823975,0.14000000059604645
2019-07-15 07:59:57.125483041,1.563177597125483e+18,2.9176998138427734,0.12999999523162842
2019-07-15 07:59:57.375483041,1.5631775973754831e+18,2.9168999195098877,0.14000000059604645
2019-07-15 07:59:57.629483041,1.563177597629483e+18,2.914799928665161,0.12999999523162842
2019-07-15 07:59:57.875483041,1.5631775978754831e+18,2.913599967956543,0.12999999523162842
2019-07-15 07:59:58.125483041,1.563177598125483e+18,2.912400007247925,0.12999999523162842
2019-07-15 07:59:58.380648069,1.5631775983806482e+18,2.9101998805999756,0.12999999523162842
2019-07-15 07:59:58.634648069,1.563177598634648e+18,2.903899908065796,0.14000000059604645
2019-07-15 07:59:58.880648069,1.5631775988806482e+18,2.8968000411987305,0.12999999523162842
2019-07-15 07:59:59.131648069,1.563177599131648e+18,2.884999990463257,0.12999999523162842
2019-07-15 07:59:59.381648069,1.5631775993816481e+18,2.8745999336242676,0.14000000059604645
2019-07-15 07:59:59.637648069,1.5631775996376481e+18,2.8413000106811523,0.14000000059604645
2019-07-15 07:59:59.881648069,1.563177599881648e+18,2.8252999782562256,0.14000000059604645
2019-07-15 08:00:00.131648069,1.563177600131648e+18,2.8046000003814697,0.14999999105930328
2019-07-15 08:00:00.381648069,1.5631776003816481e+18,2.78059983253479,0.14000000059604645
2019-07-15 08:00:00.634648069,1.563177600634648e+18,2.747799873352051,0.14000000059604645
2019-07-15 08:00:00.877046041,1.563177600877046e+18,2.73580002784729,0.14000000059604645
2019-07-15 08:00:01.126046041,1.563177601126046e+18,2.71809983253479,0.14999999105930328
2019-07-15 08:00:01.377046041,1.563177601377046e+18,2.7035000324249268,0.14999999105930328
2019-07-15 08:00:01.647046041,1.5631776016470461e+18,2.6721999645233154,0.14000000059604645
2019-07-15 08:00:01.876046041,1.563177601876046e+18,2.664299964904785,0.12999999523162842
2019-07-15 08:00:02.126046041,1.563177602126046e+18,2.6503000259399414,0.14000000059604645
2019-07-15 08:00:02.377046041,1.563177602377046e+18,2.64139986038208,0.12999999523162842
2019-07-15 08:00:02.630046041,1.563177602630046e+18,2.620699882507324,0.14000000059604645
2019-07-15 08:00:02.876046041,1.563177602876046e+18,2.6064000129699707,0.1599999964237213
2019-07-15 08:00:03.126046041,1.563177603126046e+18,2.5969998836517334,0.14000000059604645
2019-07-15 08:00:03.376973966,1.563177603376974e+18,2.5886998176574707,0.14000000059604645
2019-07-15 08:00:03.630973966,1.563177603630974e+18,2.5748000144958496,0.14999999105930328
2019-07-15 08:00:03.875973966,1.563177603875974e+18,2.5715999603271484,0.11999999731779099
2019-07-15 08:00:04.125973966,1.563177604125974e+18,2.5678999423980713,0.14999999105930328
2019-07-15 08:00:04.381973966,1.563177604381974e+18,2.5578999519348145,0.14999999105930328
2019-07-15 08:00:04.629973966,1.563177604629974e+18,2.543799877166748,0.14999999105930328
2019-07-15 08:00:04.876973966,1.563177604876974e+18,2.5391998291015625,0.14999999105930328
2019-07-15 08:00:05.125973966,1.563177605125974e+18,2.529099941253662,0.12999999523162842
2019-07-15 08:00:05.375973966,1.563177605375974e+18,2.519700050354004,0.1599999964237213
2019-07-15 08:00:05.629973966,1.563177605629974e+18,2.5164999961853027,0.12999999523162842
2019-07-15 08:00:05.875213100,1.563177605875213e+18,2.506999969482422,0.14999999105930328
2019-07-15 08:00:06.125213100,1.5631776061252132e+18,2.500999927520752,0.14000000059604645
2019-07-15 08:00:06.375213100,1.563177606375213e+18,2.4993999004364014,0.14999999105930328
2019-07-15 08:00:06.631213100,1.563177606631213e+18,2.494999885559082,0.14000000059604645
2019-07-15 08:00:06.875213100,1.563177606875213e+18,2.492799997329712,0.12999999523162842
2019-07-15 08:00:07.125213100,1.5631776071252132e+18,2.4858999252319336,0.14999999105930328
2019-07-15 08:00:07.380213100,1.563177607380213e+18,2.4788999557495117,0.14999999105930328
2019-07-15 08:00:07.629213100,1.5631776076292132e+18,2.464200019836426,0.14999999105930328
